"","carat","cut","color","clarity","depth","table","price","x","y","z"
"3883",0.33,"Premium","I","VS2",61.1,59,594,4.44,4.4,2.7
"3884",0.52,"Ideal","D","VS2",61.6,55,1822,5.15,5.2,3.19
"3885",0.7,"Ideal","I","VVS1",61.4,55,2489,5.7,5.76,3.52
"3886",0.3,"Premium","D","SI1",62.4,60,709,4.26,4.23,2.65
"3887",1.51,"Good","E","SI1",65.5,56,9539,7.12,7.16,4.68
"3888",1.13,"Fair","H","SI1",65.3,59,5771,6.52,6.44,4.23
"3889",0.7,"Good","F","I1",63.9,60,1040,5.65,5.52,3.58
"3890",1.22,"Ideal","G","VS2",62,55,7923,6.83,6.91,4.26
"3891",0.43,"Premium","D","VVS1",59.6,58,1584,4.89,4.94,2.93
"3892",1.75,"Ideal","G","VS2",62.1,57,16803,7.73,7.69,4.79
"3893",1.01,"Premium","F","SI2",62.7,58,3733,6.38,6.32,3.98
"3894",0.9,"Premium","G","VS2",60.2,59,4424,6.28,6.22,3.76
"3895",1,"Very Good","D","SI2",62.5,58,4661,6.35,6.44,4
"3896",1.02,"Very Good","D","VS2",63.2,58,7677,6.4,6.36,4.03
"3897",0.9,"Premium","E","SI2",62.2,60,3662,6.15,6.19,3.84
"3898",1.09,"Ideal","D","SI2",62.1,56,5258,6.59,6.56,4.08
"3899",1.22,"Ideal","H","SI1",62.2,56,6541,6.84,6.89,4.27
"3900",0.56,"Premium","G","VS1",61.2,60,1915,5.3,5.26,3.23
"3901",1.73,"Very Good","G","VS1",62.8,57,15014,7.57,7.72,4.8
"3902",0.52,"Ideal","D","SI1",60,56,1720,5.24,5.19,3.13
"3903",0.41,"Ideal","F","IF",61.1,58,1621,4.82,4.84,2.95
"3904",0.41,"Very Good","G","SI1",62.9,56,719,4.7,4.75,2.97
"3905",1.09,"Very Good","F","IF",61.4,56,11631,6.62,6.68,4.08
"3906",0.7,"Fair","E","VS2",65.6,61,2352,5.62,5.47,3.64
"3907",0.54,"Ideal","H","VS1",61,56,1560,5.25,5.27,3.21
"3908",0.41,"Ideal","F","VS1",62.1,56,1076,4.76,4.74,2.95
"3909",0.3,"Good","F","VS1",63.7,56,731,4.28,4.26,2.72
"3910",1.01,"Very Good","I","SI1",60.9,59,4207,6.39,6.45,3.91
"3911",2.22,"Very Good","I","SI1",62.4,55,17160,8.29,8.35,5.19
"3912",0.72,"Good","F","VS2",61.1,60,2705,5.72,5.76,3.51
"3913",1.01,"Very Good","H","SI1",63.4,58,4191,6.41,6.37,4.05
"3914",0.41,"Ideal","D","VS1",61.6,55,921,4.79,4.82,2.96
"3915",0.59,"Good","F","SI1",59.1,58,1361,5.46,5.5,3.24
"3916",2.02,"Premium","I","SI2",61.1,61,13991,8.11,8.08,4.95
"3917",0.53,"Very Good","D","SI1",59.1,59,1415,5.27,5.33,3.13
"3918",0.71,"Premium","G","VS2",60.9,57,2766,5.78,5.75,3.51
"3919",0.34,"Premium","I","SI1",61.7,56,589,4.54,4.51,2.79
"3920",1.35,"Ideal","J","VS1",62.3,54,6048,7.17,7.06,4.43
"3921",0.9,"Very Good","E","SI2",63.4,62,3084,6.02,6,3.81
"3922",0.51,"Ideal","E","VVS1",61.3,56,3197,5.13,5.21,3.17
"3923",0.63,"Premium","E","VS1",60.5,57,3675,5.58,5.53,3.36
"3924",0.51,"Ideal","G","VS1",61.9,56,1668,5.11,5.14,3.17
"3925",2.52,"Good","G","SI2",63.7,59,17608,8.57,8.52,5.44
"3926",2,"Very Good","H","SI2",62.6,56,15446,7.98,8.09,5.03
"3927",1.03,"Ideal","G","VVS2",61.6,56,9236,6.48,6.5,4
"3928",2.03,"Ideal","I","SI1",62.9,57,15291,8.06,8.02,5.06
"3929",0.75,"Ideal","E","VS1",62,55,3402,5.88,5.83,3.66
"3930",0.52,"Ideal","G","SI1",61.7,56,1266,5.18,5.22,3.21
"3931",1.01,"Good","E","VS2",58.9,62,6517,6.55,6.63,3.88
"3932",0.74,"Very Good","J","VS2",62.3,55,1978,5.79,5.83,3.62
"3933",0.76,"Ideal","D","SI2",62.4,57,2770,5.78,5.83,3.62
"3934",1.58,"Premium","H","SI2",62.4,57,8777,7.45,7.36,4.62
"3935",0.31,"Very Good","I","SI1",62.8,60,418,4.29,4.31,2.7
"3936",0.38,"Very Good","G","VS2",60.4,57,766,4.67,4.7,2.83
"3937",0.3,"Premium","H","VVS1",61.3,58,761,4.32,4.3,2.64
"3938",1.14,"Very Good","G","SI2",59.5,59,4935,6.79,6.85,4.06
"3939",0.7,"Very Good","H","SI1",61.5,55,2200,5.72,5.76,3.53
"3940",0.3,"Good","G","VVS1",63.3,55,789,4.26,4.3,2.71
"3941",1,"Very Good","F","VVS1",61.7,57,9492,6.39,6.41,3.95
"3942",2.22,"Ideal","I","SI2",62.7,61,14416,8.31,8.23,5.19
"3943",1.59,"Good","F","SI1",63.6,57,11716,7.39,7.43,4.71
"3944",0.25,"Very Good","D","VVS2",61.1,59,548,4.03,4.05,2.47
"3945",0.35,"Ideal","H","VVS2",62.5,57,906,4.54,4.48,2.82
"3946",0.57,"Ideal","H","VVS1",60.9,56,1949,5.36,5.38,3.27
"3947",1.5,"Very Good","H","VVS2",62.9,59,11748,7.26,7.31,4.58
"3948",1.59,"Very Good","G","SI2",61.7,59,9094,7.41,7.46,4.59
"3949",0.34,"Very Good","E","SI1",62.9,56,596,4.45,4.48,2.81
"3950",1.04,"Very Good","G","VS2",61.4,63,5451,6.55,6.51,4.01
"3951",1.35,"Ideal","H","SI1",62.8,57,7619,6.98,7.09,4.42
"3952",0.26,"Very Good","E","VS2",62.8,58,601,4,4.06,2.53
"3953",0.61,"Good","H","VVS2",58.7,64,1976,5.53,5.5,3.24
"3954",0.31,"Ideal","H","VVS2",62.6,56,802,4.37,4.32,2.72
"3955",1.01,"Good","F","VS1",61.8,57,6626,6.34,6.44,3.95
"3956",0.32,"Ideal","F","VS2",61.2,56,645,4.41,4.44,2.71
"3957",0.43,"Good","F","VS1",61.4,61.1,1167,4.85,4.87,2.98
"3958",0.38,"Very Good","D","VS2",63.1,55,1005,4.6,4.59,2.9
"3959",0.3,"Ideal","E","VS2",62.8,56,844,4.32,4.28,2.7
"3960",0.9,"Ideal","H","VS2",62.7,57,4072,6.13,6.15,3.85
"3961",1.44,"Fair","H","VS1",58.1,69,7338,7.49,7.34,4.32
"3962",0.3,"Ideal","G","VS1",61.4,55,776,4.36,4.31,2.66
"3963",0.57,"Ideal","F","VVS1",60.7,57,2507,5.39,5.36,3.26
"3964",1.22,"Ideal","H","SI1",62.1,56,6388,6.87,6.81,4.25
"3965",1.5,"Premium","H","SI2",61.2,61,6979,7.34,7.27,4.47
"3966",1.2,"Very Good","G","VS2",63.1,57,7371,6.69,6.74,4.24
"3967",0.31,"Premium","H","VS1",61.4,61,698,4.36,4.33,2.67
"3968",0.3,"Ideal","H","VS1",61.3,56,675,4.33,4.31,2.65
"3969",0.35,"Ideal","F","VS2",62.1,57,906,4.55,4.53,2.82
"3970",0.9,"Fair","J","VS2",65,56,2815,6.08,6.04,3.94
"3971",2.01,"Premium","I","SI1",60.5,58,12829,8.2,8.06,4.92
"3972",0.3,"Very Good","H","SI1",63.4,58,540,4.24,4.21,2.68
"3973",1.53,"Ideal","H","SI1",62.3,57,10153,7.41,7.36,4.6
"3974",0.35,"Ideal","E","VS2",62.5,55,984,4.52,4.5,2.82
"3975",0.32,"Ideal","G","VVS2",61.2,56,730,4.41,4.42,2.7
"3976",2.32,"Premium","I","SI2",62.1,58,10913,8.47,8.43,5.25
"3977",0.52,"Very Good","G","VVS2",61.8,59,1911,5.13,5.16,3.18
"3978",1.44,"Premium","I","I1",62.7,55,4387,7.21,7.18,4.51
"3979",1.08,"Ideal","G","SI2",61.9,58,4675,6.55,6.57,4.06
"3980",0.39,"Ideal","E","VS2",60.8,57,875,4.73,4.75,2.88
"3981",0.34,"Ideal","H","VS1",62.3,55,765,4.48,4.45,2.78
"3982",1.5,"Premium","I","SI2",62.9,57,6132,7.28,7.26,4.57
"3983",0.5,"Very Good","H","VS2",63.9,57,1387,5.04,5.07,3.23
"3984",1.04,"Premium","I","SI2",61.3,59,4141,6.5,6.46,3.97
"3985",0.71,"Premium","D","VS1",61.6,58,3479,5.78,5.72,3.54
"3986",0.7,"Very Good","I","VS1",61.4,57,2294,5.72,5.74,3.52
"3987",0.53,"Premium","D","SI1",61,58,1753,5.22,5.18,3.17
"3988",1.11,"Ideal","D","SI2",61.3,56,6241,6.74,6.68,4.12
"3989",0.38,"Premium","E","VS1",60.7,59,1069,4.73,4.69,2.86
"3990",0.85,"Premium","D","SI2",58.5,60,3398,6.23,6.21,3.64
"3991",1.5,"Premium","G","SI1",62.9,55,9954,7.28,7.24,4.57
"3992",1.54,"Ideal","E","VS2",62,56,14529,7.46,7.43,4.61
"3993",1.13,"Premium","H","SI1",62.6,60,4256,6.68,6.62,4.16
"3994",1.34,"Premium","G","VS2",61,60,7780,7.13,7.07,4.33
"3995",0.5,"Ideal","H","SI1",61.3,54,1666,5.12,5.16,3.15
"3996",0.72,"Premium","G","VVS2",60.7,60,2679,5.8,5.87,3.54
"3997",2.51,"Premium","J","VS2",62.2,58,18020,8.73,8.67,5.41
"3998",0.7,"Good","D","VS2",59.9,59,3561,5.69,5.73,3.42
"3999",1.5,"Premium","F","SI2",61.4,60,9374,7.34,7.28,4.49
"4000",0.9,"Good","E","VS2",63.1,58,4580,6.11,6.15,3.87
"4001",1.52,"Good","I","SI1",64,58,9129,7.2,7.27,4.63
"4002",0.39,"Ideal","E","VVS2",60.5,57,1300,4.72,4.74,2.86
"4003",0.71,"Very Good","H","VS2",59.2,63,2450,5.85,5.81,3.45
"4004",2.07,"Premium","I","SI2",60.5,60,15055,8.32,8.27,5.02
"4005",0.25,"Premium","E","VVS2",62,59,740,4.08,4.05,2.52
"4006",0.3,"Ideal","H","SI1",62,58,407,4.25,4.33,2.66
"4007",1.51,"Premium","F","VS2",62.1,59,13074,7.37,7.26,4.54
"4008",2.19,"Ideal","I","SI2",62.4,56,16147,8.26,8.3,5.17
"4009",0.79,"Ideal","G","SI2",60.8,57,2453,5.99,5.96,3.63
"4010",0.51,"Ideal","D","VVS1",61.7,56,2797,5.12,5.16,3.17
"4011",0.54,"Ideal","F","VVS2",61.9,56,2168,5.2,5.23,3.23
"4012",0.52,"Premium","F","VS2",60.7,59,1720,5.18,5.14,3.13
"4013",0.4,"Premium","D","VS2",62.4,59,982,4.7,4.72,2.94
"4014",1.02,"Very Good","D","VS2",63.9,59,6447,6.29,6.33,4.03
"4015",0.4,"Very Good","H","SI1",62.9,56,666,4.65,4.7,2.94
"4016",0.41,"Ideal","D","SI1",60.3,57,791,4.82,4.86,2.92
"4017",0.4,"Very Good","D","VVS2",60.8,56,1133,4.78,4.82,2.92
"4018",1.52,"Premium","E","SI2",58.1,60,9831,7.59,7.53,4.39
"4019",0.51,"Ideal","D","VS2",61.9,56,1787,5.11,5.14,3.17
"4020",0.4,"Very Good","J","IF",62.2,61,828,4.68,4.71,2.92
"4021",2.38,"Premium","J","VS2",62.6,59,16273,8.52,8.49,5.32
"4022",0.79,"Ideal","G","SI1",62.3,57,2898,5.9,5.85,3.66
"4023",0.72,"Very Good","I","SI1",63.3,57,2074,5.73,5.67,3.61
"4024",0.5,"Ideal","E","VS2",63,54,1629,5.09,5.04,3.19
"4025",1.03,"Ideal","E","SI2",62.3,56,4845,6.52,6.44,4.04
"4026",0.28,"Ideal","F","VVS2",61.6,55,612,4.22,4.26,2.61
"4027",0.35,"Premium","F","VS1",60.5,58,984,4.59,4.57,2.77
"4028",1.51,"Premium","G","SI1",62.6,58,11255,7.3,7.27,4.56
"4029",0.42,"Very Good","E","VS2",61.9,59,958,4.75,4.81,2.96
"4030",2,"Very Good","G","SI2",64,58,14074,7.86,7.95,5.06
"4031",0.31,"Ideal","D","SI1",61.8,57,571,4.32,4.36,2.68
"4032",0.36,"Ideal","D","VS1",61.7,55,1064,4.59,4.62,2.84
"4033",0.38,"Premium","H","VS2",61.8,58,898,4.66,4.63,2.87
"4034",0.51,"Premium","E","VVS1",61.4,60,2323,5.11,5.05,3.12
"4035",1,"Very Good","D","SI2",63.5,59,4295,6.35,6.32,4.02
"4036",0.39,"Ideal","E","VS2",61.3,56,911,4.71,4.75,2.9
"4037",0.72,"Ideal","F","VVS1",62,56,4252,5.73,5.75,3.56
"4038",0.9,"Ideal","H","VS2",62.4,56,4044,6.15,6.18,3.85
"4039",0.4,"Good","F","VS2",64.1,56,723,4.65,4.71,3
"4040",0.36,"Ideal","G","VS1",61.6,56,932,4.59,4.56,2.82
"4041",1,"Very Good","D","VVS2",61.7,58,10113,6.37,6.41,3.94
"4042",0.38,"Ideal","D","VVS2",61.3,56,1257,4.73,4.63,2.87
"4043",0.71,"Very Good","G","VS2",62.1,62,2599,5.65,5.71,3.53
"4044",1.57,"Ideal","E","SI2",61.4,56,10550,7.52,7.44,4.59
"4045",1.51,"Good","H","VS2",64,59,10000,7.25,7.19,4.62
"4046",1.37,"Very Good","G","SI2",62.8,57,6609,7.06,7.12,4.45
"4047",1.21,"Ideal","F","SI1",62.3,55.7,7546,6.8,6.85,4.25
"4048",0.73,"Very Good","H","SI1",62.7,59,2359,5.74,5.77,3.61
"4049",0.42,"Ideal","E","VS1",61.6,57,1105,4.8,4.84,2.97
"4050",1.18,"Premium","I","VS1",62.1,58,5921,6.76,6.7,4.18
"4051",0.9,"Ideal","H","SI1",61.6,56,4740,6.17,6.23,3.82
"4052",0.32,"Premium","J","SI1",61.6,58,480,4.4,4.36,2.7
"4053",1.03,"Very Good","G","SI2",63,60,3755,6.35,6.39,4.01
"4054",0.23,"Good","E","VVS2",64.5,55,472,3.85,3.9,2.5
"4055",1.2,"Ideal","I","SI2",60.5,58,5050,6.92,6.83,4.16
"4056",0.42,"Very Good","H","SI1",63.2,58,898,4.79,4.77,3.02
"4057",0.52,"Ideal","H","VVS1",62.4,55,1695,5.11,5.15,3.2
"4058",0.45,"Ideal","G","VVS2",61.8,57,1105,4.9,4.94,3.04
"4059",1,"Ideal","G","SI2",62.3,56,4861,6.46,6.44,3.96
"4060",1,"Premium","G","VS2",62.1,58,5242,6.43,6.39,3.98
"4061",0.5,"Good","E","SI1",63.3,59,1316,4.99,5.03,3.17
"4062",2.08,"Ideal","G","SI2",61.8,56,18124,8.22,8.18,5.07
"4063",0.31,"Premium","G","VVS1",60.2,59,1046,4.43,4.38,2.65
"4064",0.34,"Very Good","D","VS2",62.9,56,805,4.44,4.5,2.81
"4065",0.4,"Ideal","G","VS1",62.8,56,1125,4.7,4.67,2.94
"4066",1.02,"Ideal","E","SI2",61.6,55,4912,6.52,6.46,4
"4067",0.32,"Premium","D","SI1",62.2,60,550,4.34,4.37,2.71
"4068",1.23,"Ideal","G","SI2",61.6,55,3788,6.91,6.88,4.25
"4069",0.71,"Premium","F","SI2",59.6,59,2409,5.79,5.75,3.44
"4070",0.41,"Ideal","E","VVS2",61.9,56,1187,4.75,4.78,2.95
"4071",0.36,"Premium","G","IF",61,59,1074,4.55,4.6,2.79
"4072",0.28,"Ideal","I","VS1",61.8,55,448,4.2,4.25,2.61
"4073",0.3,"Good","H","VVS2",63.1,60,605,4.24,4.28,2.69
"4074",0.62,"Ideal","D","SI1",62.2,55,2062,5.51,5.45,3.41
"4075",0.3,"Ideal","E","VS2",62.1,55,658,4.28,4.32,2.67
"4076",0.28,"Ideal","G","VVS1",62.7,55,522,4.16,4.2,2.62
"4077",0.9,"Premium","J","SI2",62.7,57,2717,6.09,6.06,3.8
"4078",0.71,"Premium","I","SI2",60.3,58,1917,5.78,5.72,3.47
"4079",0.61,"Premium","H","VVS2",62.4,59,1827,5.4,5.43,3.38
"4080",0.32,"Ideal","D","VVS2",61.2,56,803,4.39,4.43,2.7
"4081",0.4,"Ideal","G","VS2",62.5,54,792,4.72,4.75,2.96
"4082",0.31,"Good","H","VS1",63.2,57,544,4.29,4.32,2.72
"4083",0.37,"Premium","I","VVS1",61.6,59,874,4.66,4.62,2.86
"4084",0.41,"Premium","E","VVS1",61.2,62,1241,4.78,4.76,2.92
"4085",1.04,"Very Good","F","VS2",61,60,6361,6.54,6.48,3.97
"4086",1.3,"Premium","H","SI2",60.1,57,6406,7.17,7.13,4.3
"4087",2.27,"Premium","J","VS1",62.4,58,16994,8.36,8.41,5.23
"4088",1.7,"Premium","F","VS1",60.6,58,18430,7.68,7.71,4.66
"4089",0.41,"Ideal","J","VS1",62,53.6,674,4.75,4.79,2.96
"4090",0.24,"Very Good","D","VVS2",58.7,61,485,4.04,4.07,2.38
"4091",0.43,"Ideal","H","VVS1",61.6,55,1017,4.85,4.89,3
"4092",0.36,"Ideal","F","VS1",60.1,57,789,4.62,4.67,2.79
"4093",0.58,"Ideal","F","VVS2",62.2,56,2567,5.32,5.36,3.32
"4094",0.41,"Ideal","H","VVS1",61.5,55,945,4.79,4.81,2.95
"4095",0.42,"Ideal","E","SI1",61.8,56,931,4.8,4.84,2.98
"4096",0.31,"Ideal","E","VS2",61.9,55,680,4.36,4.39,2.71
"4097",1.3,"Good","D","SI2",57.1,63,6443,7.27,7.22,4.14
"4098",0.58,"Ideal","G","SI2",61.5,55,1276,5.38,5.42,3.32
"4099",0.52,"Ideal","E","VS2",61.3,57,1694,5.22,5.19,3.19
"4100",2.4,"Ideal","J","SI1",62,57,12468,8.53,8.47,5.27
"4101",0.41,"Ideal","E","SI1",62.6,57,969,4.73,4.72,2.96
"4102",1.02,"Good","G","VS2",63.6,57,5922,6.41,6.38,4.07
"4103",1.75,"Ideal","I","VS2",61,56,12238,7.82,7.75,4.75
"4104",0.71,"Very Good","H","SI2",63.7,56,1972,5.62,5.65,3.59
"4105",0.7,"Very Good","I","VVS2",63,58,2367,5.64,5.69,3.57
"4106",0.58,"Premium","H","SI1",59.7,57,1332,5.47,5.41,3.25
"4107",1,"Good","G","VS2",64,56,5645,6.33,6.25,4.03
"4108",0.25,"Very Good","G","VVS1",61.8,57,525,4.04,4.07,2.5
"4109",0.26,"Very Good","E","VVS1",63.4,59,554,4,4.04,2.55
"4110",1.18,"Very Good","E","I1",59.9,63,3219,6.8,6.85,4.09
"4111",0.31,"Very Good","F","SI1",60.6,60,516,4.34,4.37,2.64
"4112",0.32,"Very Good","G","SI2",63,56,421,4.32,4.35,2.73
"4113",1.7,"Very Good","H","VVS2",63.2,56,11133,7.59,7.56,4.79
"4114",0.33,"Ideal","D","SI1",62.5,54,780,4.44,4.43,2.77
"4115",0.53,"Ideal","E","SI1",61.9,55,1585,5.2,5.24,3.23
"4116",0.7,"Ideal","H","SI2",61.6,56,2326,5.77,5.72,3.53
"4117",0.91,"Premium","D","SI1",62.3,60,4663,6.21,6.15,3.85
"4118",0.33,"Ideal","G","VS2",62,57,743,4.47,4.44,2.76
"4119",0.3,"Good","D","SI1",63.3,59,552,4.22,4.25,2.68
"4120",0.9,"Ideal","G","VVS2",61.9,56,5335,6.15,6.22,3.83
"4121",1.5,"Premium","G","VS1",60.2,58,13720,7.41,7.38,4.45
"4122",1.53,"Premium","H","VVS2",60.4,60,12092,7.46,7.41,4.49
"4123",0.79,"Good","I","SI1",63.9,55,2095,5.85,5.8,3.72
"4124",1.14,"Very Good","D","SI2",59.2,61,4957,6.82,6.84,4.04
"4125",0.38,"Very Good","J","VVS2",63.4,56,855,4.62,4.56,2.91
"4126",0.71,"Ideal","G","VVS1",62.6,56,3210,5.65,5.69,3.55
"4127",1,"Very Good","F","VS1",58.4,63,6098,6.58,6.47,3.81
"4128",0.52,"Very Good","I","SI1",62.4,55,1088,5.1,5.12,3.19
"4129",0.9,"Very Good","H","VVS1",63.5,57,4485,6.02,6.07,3.84
"4130",1.21,"Ideal","G","VS2",61.1,57,7996,6.95,6.85,4.22
"4131",0.32,"Ideal","E","VS1",59.9,55,972,4.49,4.46,2.68
"4132",0.35,"Ideal","G","VVS2",61.2,55,1092,4.62,4.59,2.82
"4133",0.38,"Ideal","D","SI1",62.3,57,581,4.6,4.65,2.88
"4134",1,"Ideal","J","SI2",61.2,56,2657,6.49,6.38,3.94
"4135",1.19,"Premium","H","SI1",61.3,58,6078,6.82,6.78,4.17
"4136",1.02,"Fair","D","SI1",66.4,60,4798,6.29,6.21,4.15
"4137",0.35,"Ideal","F","VS2",62.1,57,706,4.53,4.55,2.82
"4138",0.31,"Ideal","E","VS2",62.9,56,872,4.33,4.29,2.71
"4139",0.41,"Premium","F","VVS2",60.1,58,1115,4.79,4.83,2.89
"4140",1.51,"Very Good","F","VVS2",58,65,16613,7.58,7.62,4.41
"4141",1.26,"Very Good","G","SI1",63,59,6733,6.84,6.88,4.32
"4142",0.24,"Good","F","VVS2",65,58,492,3.89,3.93,2.54
"4143",0.41,"Ideal","F","VS2",62.3,57,1107,4.78,4.75,2.97
"4144",0.5,"Very Good","I","SI1",62.8,60,1054,5.04,5.08,3.18
"4145",0.56,"Ideal","D","VS1",60.4,56,2026,5.36,5.33,3.23
"4146",0.3,"Ideal","H","VS1",61.9,58,545,4.3,4.32,2.67
"4147",0.32,"Ideal","G","VS1",60.9,56,645,4.41,4.45,2.7
"4148",0.54,"Very Good","J","VS2",63,57,1129,5.17,5.21,3.27
"4149",0.43,"Ideal","I","VVS1",63,56,968,4.86,4.83,3.05
"4150",1.1,"Ideal","F","VS1",61.7,57,8279,6.67,6.65,4.11
"4151",1.89,"Very Good","D","SI2",62.7,58,15594,7.75,7.81,4.88
"4152",0.3,"Ideal","D","VVS1",62.2,57,1112,4.35,4.3,2.69
"4153",0.33,"Ideal","E","VS2",60.3,57,928,4.54,4.51,2.73
"4154",0.32,"Ideal","E","VS1",61.8,55,758,4.4,4.43,2.73
"4155",0.9,"Very Good","G","SI2",64.2,56,3123,6.04,6.11,3.9
"4156",0.41,"Ideal","I","VS2",61.2,56,1056,4.77,4.81,2.93
"4157",0.51,"Ideal","G","VS1",62.7,54,1781,5.1,5.08,3.19
"4158",0.95,"Premium","G","SI2",58.8,60,2937,6.35,6.31,3.72
"4159",2.04,"Premium","I","SI2",60.3,60,14660,8.26,8.19,4.96
"4160",0.5,"Premium","D","VVS1",61.5,58,2525,5.12,5.06,3.13
"4161",1.51,"Ideal","G","VS1",61.7,54,13818,7.36,7.41,4.56
"4162",0.72,"Ideal","F","SI2",61.7,55,2340,5.77,5.81,3.57
"4163",0.31,"Good","D","SI1",63.5,57,571,4.28,4.32,2.73
"4164",1.23,"Premium","J","VS1",60.1,60,5209,6.9,6.95,4.16
"4165",1.52,"Premium","J","VVS2",58.3,62,8427,7.61,7.49,4.4
"4166",0.44,"Very Good","E","VS1",62.2,58,1246,4.8,4.85,3
"4167",1,"Very Good","D","VS1",61.2,62,7567,6.35,6.39,3.9
"4168",0.3,"Good","F","VVS1",63.7,59,965,4.24,4.17,2.68
"4169",0.56,"Ideal","G","VS2",61,57,1698,5.34,5.32,3.25
"4170",1.01,"Premium","G","VS1",61.7,59,5898,6.38,6.33,3.92
"4171",0.67,"Very Good","G","VS2",60.4,61,2080,5.61,5.64,3.4
"4172",0.73,"Premium","F","SI1",61.7,58,2527,5.74,5.7,3.53
"4173",0.23,"Very Good","F","VVS2",61.4,56,583,3.94,3.97,2.43
"4174",0.54,"Premium","D","SI1",62.1,56,1786,5.25,5.22,3.25
"4175",1.25,"Ideal","I","SI2",62,57,5355,6.92,6.85,4.27
"4176",0.5,"Fair","D","VVS2",67.6,57,1980,4.95,4.84,3.31
"4177",1.59,"Ideal","E","SI2",62.3,55,11251,7.52,7.48,4.67
"4178",0.56,"Premium","D","VS2",61.1,58,1963,5.3,5.34,3.25
"4179",1.04,"Very Good","I","SI2",61.6,58,3449,6.47,6.58,4.02
"4180",1.32,"Fair","F","VVS1",58,66,12648,7.31,7.28,4.23
"4181",0.58,"Ideal","F","SI1",60.9,55,1569,5.39,5.41,3.29
"4182",0.31,"Very Good","E","SI1",63.4,55,698,4.33,4.32,2.74
"4183",0.95,"Very Good","G","SI2",62.6,58,4194,6.17,6.23,3.88
"4184",0.36,"Ideal","E","VS1",62.7,57,727,4.55,4.58,2.86
"4185",0.3,"Ideal","F","IF",61.3,55,873,4.32,4.36,2.66
"4186",0.88,"Premium","F","VS1",60.7,55,3921,6.28,6.22,3.79
"4187",0.5,"Ideal","F","VVS1",62,58,2018,5.06,5.07,3.14
"4188",0.94,"Very Good","H","SI2",62.7,61,3624,6.21,6.24,3.9
"4189",2.18,"Premium","I","SI1",63,58,13263,8.23,8.17,5.22
"4190",0.31,"Premium","I","VVS2",61.6,59,698,4.33,4.31,2.66
"4191",0.3,"Ideal","F","IF",62.3,53,886,4.34,4.36,2.71
"4192",0.4,"Premium","F","SI1",61.2,58,737,4.71,4.74,2.89
"4193",0.31,"Ideal","E","VS2",61.8,55,680,4.37,4.4,2.71
"4194",0.35,"Premium","I","VS2",61.2,58,630,4.57,4.55,2.79
"4195",1.06,"Ideal","F","VS2",61.1,57,7776,6.6,6.57,4.03
"4196",0.36,"Ideal","D","SI1",61.5,56,663,4.56,4.64,2.83
"4197",0.41,"Good","F","VVS2",59.2,63,1150,4.82,4.87,2.87
"4198",0.51,"Ideal","E","VS2",61.5,55,1662,5.23,5.14,3.19
"4199",0.48,"Ideal","I","SI1",62.5,54,841,5.04,5.07,3.16
"4200",0.3,"Very Good","G","VS2",60.6,61,526,4.29,4.32,2.61
"4201",0.72,"Ideal","E","SI1",61.3,56,2731,5.77,5.81,3.55
"4202",1,"Good","F","VS2",63.8,58,6098,6.28,6.32,4.02
"4203",0.41,"Good","G","SI1",64.3,54,836,4.72,4.68,3.02
"4204",0.39,"Very Good","D","VVS2",61.4,59,1056,4.69,4.73,2.89
"4205",0.3,"Very Good","G","SI2",58.1,61,394,4.41,4.47,2.58
"4206",1.58,"Ideal","H","VS1",60.4,57,13950,7.55,7.65,4.59
"4207",0.49,"Fair","D","VS2",57.5,68,1249,5.18,5.11,2.96
"4208",0.3,"Ideal","G","VS1",61.8,56,795,4.32,4.35,2.68
"4209",0.43,"Very Good","I","VVS2",62.8,58,850,4.8,4.82,3.02
"4210",1.14,"Ideal","E","VVS2",62.3,55,10703,6.71,6.68,4.17
"4211",0.24,"Very Good","G","VVS2",62,56,449,3.99,4.03,2.48
"4212",0.93,"Premium","F","SI1",62.5,58,4081,6.19,6.22,3.88
"4213",1.51,"Very Good","F","VS2",62.5,58,14165,7.21,7.36,4.55
"4214",1.52,"Ideal","F","SI2",61.9,57,10129,7.37,7.33,4.55
"4215",1.31,"Good","G","SI1",63.4,56.5,7147,6.87,6.97,4.4
"4216",0.54,"Ideal","F","VS1",62.5,56,1819,5.18,5.22,3.25
"4217",1.01,"Ideal","I","VS1",62.5,59,5022,6.33,6.41,3.98
"4218",0.24,"Very Good","F","VVS2",60.9,55,547,4.07,4.08,2.48
"4219",0.62,"Premium","G","SI2",60.2,61,1345,5.49,5.44,3.29
"4220",0.36,"Ideal","F","IF",62.2,55,1137,4.57,4.62,2.86
"4221",0.5,"Good","E","SI1",63.7,59,1090,5.07,5.01,3.21
"4222",0.44,"Very Good","E","SI1",63.4,57,970,4.85,4.81,3.06
"4223",0.47,"Very Good","F","SI1",61.1,61,1021,4.97,5.01,3.05
"4224",0.38,"Premium","J","VS1",62.1,60,600,4.6,4.64,2.87
"4225",0.34,"Ideal","G","VS2",62.5,57,765,4.5,4.46,2.8
"4226",0.34,"Ideal","E","VS1",61.2,55,875,4.52,4.56,2.77
"4227",1.52,"Very Good","H","SI2",63.1,55,7600,7.36,7.28,4.62
"4228",0.91,"Ideal","D","SI1",62.1,55,5535,6.2,6.24,3.86
"4229",2.03,"Very Good","I","VS2",61.4,59,15826,8.06,8.12,4.97
"4230",0.7,"Ideal","G","VS1",60.6,57,3384,5.73,5.79,3.5
